event_params__ga_session_id,user_pseudo_id,session_duration_seconds,passed_10_min,session_start_time,customer_character_count,character_list,average_tier,average_wrong_answers,Wheel_Impression,Wheel_Skips,Wheel_Spins,Ads_Watched_Count,gold_starting,gold_gained,gold_spent,gold_delta,is_depted_for_doll,Potions_Bought,Incenses_Bought,Amulets_Bought,AliCin_Used,Cauldron_Used,Coffee_Used,last_event_name,last_event_time,bought_new_customer
10235.0,4220feaa8fe79440c82caeb624532eaa,494.0,False,2025-12-22 02:05:00+00:00,4,"['Borin', 'Astra', 'Dax', 'Cyra']",2.0,1.5,0,0,0,1,939.0,0.0,239.0,-239.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-22 02:13:14+00:00,1
10236.0,4220feaa8fe79440c82caeb624532eaa,296.0,False,2025-12-22 13:16:00+00:00,3,"['Cyra', 'Cyra', 'Astra', 'Astra', 'Cyra', 'Astra', 'Dax']",2.7142857142857144,1.2857142857142858,1,0,1,2,684.0,0.0,123.0,-123.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Question Completed,2025-12-22 13:20:56+00:00,1
10233.0,4220feaa8fe79440c82caeb624532eaa,341.0,False,2025-12-22 15:57:00+00:00,2,"['Borin', 'Borin', 'Borin', 'Astra', 'Astra']",2.4,1.4,0,0,0,0,718.0,0.0,236.0,-236.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-22 16:02:41+00:00,0
10234.0,4220feaa8fe79440c82caeb624532eaa,151.0,False,2025-12-22 20:49:00+00:00,1,"['Cyra', 'Cyra']",3.5,1.0,0,0,0,1,1087.0,0.0,51.0,-51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-22 20:51:31+00:00,0
10237.0,4220feaa8fe79440c82caeb624532eaa,517.0,False,2025-12-22 20:59:00+00:00,2,"['Borin', 'Astra', 'Borin', 'Astra']",3.0,1.0,0,0,0,1,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-22 21:07:37+00:00,0
10464.0,424024433c26786a1e8175303a5695b9,157.0,False,2025-12-18 14:57:00+00:00,2,"['Dax', 'Cyra']",2.0,1.0,1,0,1,0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-18 14:59:37+00:00,0
10223.0,42e6575502fe831657e29ca27d709058,613.0,True,2025-12-15 11:32:00+00:00,2,"['Dax', 'Astra', 'Astra', 'Dax', 'Astra']",2.2,0.4,0,0,0,1,704.0,0.0,234.0,-234.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-15 11:42:13+00:00,0
10224.0,42e6575502fe831657e29ca27d709058,874.0,True,2025-12-16 17:12:00+00:00,2,"['Astra', 'Dax', 'Astra', 'Astra', 'Dax', 'Dax']",1.8333333333333333,0.6666666666666666,0,0,0,0,319.0,0.0,11.0,-11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-16 17:26:34+00:00,0
10226.0,42e6575502fe831657e29ca27d709058,527.0,False,2025-12-17 17:16:00+00:00,2,"['Dax', 'Astra', 'Dax', 'Dax', 'Astra']",3.0,0.8,0,0,0,2,338.0,0.0,97.0,-97.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Question Completed,2025-12-17 17:24:47+00:00,0
10221.0,42e6575502fe831657e29ca27d709058,62.0,False,2025-12-18 16:09:00+00:00,2,"['Astra', 'Astra', 'Dax', 'Dax', 'Astra', 'Astra', 'Dax']",3.2857142857142856,1.1428571428571428,0,0,0,2,728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-18 16:10:02+00:00,0
10227.0,42e6575502fe831657e29ca27d709058,372.0,False,2025-12-20 16:16:00+00:00,2,"['Dax', 'Astra', 'Astra', 'Dax', 'Astra', 'Dax']",2.3333333333333335,1.1666666666666667,0,0,0,3,93.0,0.0,606.0,-606.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Question Completed,2025-12-20 16:22:12+00:00,0
10222.0,42e6575502fe831657e29ca27d709058,507.0,False,2025-12-21 13:56:00+00:00,2,"['Dax', 'Dax', 'Astra', 'Astra', 'Dax', 'Dax']",2.0,1.0,0,0,0,1,706.0,0.0,627.0,-627.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Question Completed,2025-12-21 14:04:27+00:00,0
10220.0,42e6575502fe831657e29ca27d709058,223.0,False,2025-12-22 01:35:00+00:00,2,"['Dax', 'Astra', 'Dax', 'Astra', 'Astra', 'Astra', 'Dax']",2.0,1.8571428571428572,0,0,0,2,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-22 01:38:43+00:00,0
10225.0,42e6575502fe831657e29ca27d709058,319.0,False,2025-12-23 10:08:00+00:00,1,"['Astra', 'Astra', 'Astra', 'Astra', 'Astra']",2.4,1.4,0,0,0,1,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 10:13:19+00:00,0
10406.0,42e6a875844351b22a071f1ca2b06abf,109.0,False,2025-12-16 12:16:00+00:00,1,"['Cyra', 'Cyra', 'Cyra', 'Cyra', 'Cyra', 'Cyra', 'Cyra']",2.4285714285714284,0.7142857142857143,1,0,1,2,407.0,0.0,339.0,-339.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Question Completed,2025-12-16 12:17:49+00:00,0
10348.0,43c5f0b625d4ddb2dd09ab78f4f07adc,89.0,False,2025-12-10 08:11:00+00:00,1,"['Dax', 'Dax', 'Dax']",3.0,0.6666666666666666,1,0,1,0,172.0,0.0,364.0,-364.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Question Completed,2025-12-10 08:12:29+00:00,0
10347.0,43c5f0b625d4ddb2dd09ab78f4f07adc,865.0,True,2025-12-20 18:36:00+00:00,1,"['Dax', 'Dax', 'Dax', 'Dax', 'Dax', 'Dax', 'Dax']",2.2857142857142856,0.7142857142857143,0,0,0,2,433.0,0.0,13.0,-13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-20 18:50:25+00:00,0
10145.0,443ad64ba80fed166e6a4d8488c2f1c0,472.0,False,2025-12-22 08:09:00+00:00,1,"['Borin', 'Borin', 'Borin', 'Borin', 'Borin']",3.2,0.6,0,0,0,0,305.0,0.0,114.0,-114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-22 08:16:52+00:00,0
10203.0,44e76de430a967c58cdb24488caa67c0,629.0,True,2025-12-22 17:38:00+00:00,1,['Borin'],3.0,0.0,0,0,0,0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Game Ended,2025-12-22 17:48:29+00:00,0
10194.0,44f9cb917f293ffd00b1fd132e1fcc09,83.0,False,2025-12-23 13:25:00+00:00,3,"['Cyra', 'Borin', 'Astra', 'Astra']",2.75,1.75,0,0,0,1,70.0,0.0,79.0,-79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-23 13:26:23+00:00,1
10480.0,45d7757acfc7c3f8c3f5e7e07ca80c56,141.0,False,2025-12-16 15:37:00+00:00,1,"['Dax', 'Dax']",4.0,1.0,0,0,0,1,82.0,0.0,84.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spent Virtual Currency,2025-12-16 15:39:21+00:00,0
10420.0,47272559ff2fac4360cfc9cdffbc32fe,822.0,True,2025-12-06 14:29:00+00:00,2,"['Borin', 'Borin', 'Borin', 'Astra']",2.5,1.25,0,0,0,0,657.0,0.0,421.0,-421.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Question Completed,2025-12-06 14:42:42+00:00,0
10418.0,47272559ff2fac4360cfc9cdffbc32fe,85.0,False,2025-12-07 15:08:00+00:00,1,['Astra'],4.0,0.0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-07 15:09:25+00:00,0
10419.0,47272559ff2fac4360cfc9cdffbc32fe,70.0,False,2025-12-12 22:39:00+00:00,2,"['Borin', 'Borin', 'Astra']",1.3333333333333333,1.0,0,0,0,0,962.0,0.0,159.0,-159.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Spent Virtual Currency,2025-12-12 22:40:10+00:00,0
10417.0,47272559ff2fac4360cfc9cdffbc32fe,170.0,False,2025-12-23 04:37:00+00:00,2,"['Astra', 'Astra', 'Astra', 'Borin', 'Borin', 'Borin']",2.1666666666666665,1.1666666666666667,0,0,0,1,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 04:39:50+00:00,0
10110.0,4a9a73a4669e3a17694c21f7b662f51e,26.0,False,2025-12-15 06:23:00+00:00,1,['Astra'],4.0,1.0,0,0,0,0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-15 06:23:26+00:00,0
10109.0,4a9a73a4669e3a17694c21f7b662f51e,411.0,False,2025-12-15 17:04:00+00:00,1,"['Astra', 'Astra', 'Astra', 'Astra']",2.0,1.5,0,0,0,1,129.0,0.0,117.0,-117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spent Virtual Currency,2025-12-15 17:10:51+00:00,0
10111.0,4a9a73a4669e3a17694c21f7b662f51e,768.0,True,2025-12-23 13:06:00+00:00,1,['Astra'],3.0,0.0,0,0,0,0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 13:09:20+00:00,0
10047.0,4ba7a430881a377f934d2b6e6e237ee6,294.0,False,2025-12-23 03:08:00+00:00,2,"['Cyra', 'Astra', 'Cyra', 'Astra']",2.75,1.25,0,0,0,0,254.0,0.0,254.0,-254.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Question Completed,2025-12-23 03:12:54+00:00,0
10048.0,4ba7a430881a377f934d2b6e6e237ee6,465.0,False,2025-12-23 14:44:00+00:00,4,"['Dax', 'Cyra', 'Astra', 'Astra', 'Borin']",2.6,0.6,0,0,0,0,255.0,0.0,151.0,-151.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Question Completed,2025-12-23 14:51:45+00:00,1
10391.0,4c6628edd9c068a65040e7cfdca8a0f3,662.0,True,2025-12-22 08:02:00+00:00,4,"['Astra', 'Cyra', 'Borin', 'Dax', 'Astra']",2.2,1.2,1,1,0,0,353.0,0.0,11.0,-11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-22 08:13:02+00:00,1
10392.0,4c6628edd9c068a65040e7cfdca8a0f3,783.0,True,2025-12-23 01:45:00+00:00,4,"['Astra', 'Dax', 'Borin', 'Cyra']",2.0,0.75,0,0,0,1,485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 01:58:03+00:00,1
10262.0,4c7bf572b3bc0f6f96fad93b4e7a5457,788.0,True,2025-12-13 04:52:00+00:00,4,"['Dax', 'Cyra', 'Astra', 'Borin', 'Borin', 'Dax']",1.6666666666666667,1.1666666666666667,0,0,0,0,1151.0,0.0,653.0,-653.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,Game Ended,2025-12-13 05:05:08+00:00,1
10101.0,4cfd322eb784bfa643c57eff0767899d,708.0,True,2025-12-20 12:27:00+00:00,3,"['Astra', 'Dax', 'Cyra', 'Dax', 'Astra']",2.6,1.0,0,0,0,1,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Game Ended,2025-12-20 12:38:48+00:00,1
10104.0,4cfd322eb784bfa643c57eff0767899d,216.0,False,2025-12-21 00:47:00+00:00,2,"['Dax', 'Astra', 'Dax']",3.3333333333333335,0.6666666666666666,0,0,0,0,48.0,0.0,103.0,-103.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-21 00:50:36+00:00,0
10103.0,4cfd322eb784bfa643c57eff0767899d,196.0,False,2025-12-22 18:07:00+00:00,3,"['Astra', 'Cyra', 'Astra', 'Dax', 'Dax', 'Cyra', 'Astra']",3.2857142857142856,1.1428571428571428,0,0,0,2,1105.0,0.0,84.0,-84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-22 18:10:16+00:00,1
10102.0,4cfd322eb784bfa643c57eff0767899d,486.0,False,2025-12-23 04:57:00+00:00,3,"['Astra', 'Dax', 'Dax', 'Cyra']",2.25,1.25,0,0,0,2,801.0,0.0,141.0,-141.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Question Completed,2025-12-23 05:05:06+00:00,1
10124.0,4d5bab91b5d705826cb58f5900487058,495.0,False,2025-12-22 11:04:00+00:00,3,"['Astra', 'Astra', 'Borin', 'Dax']",3.5,1.75,0,0,0,0,1147.0,0.0,416.0,-416.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-22 11:12:15+00:00,1
10122.0,4d5bab91b5d705826cb58f5900487058,71.0,False,2025-12-23 03:38:00+00:00,3,"['Astra', 'Astra', 'Cyra', 'Borin', 'Cyra']",1.6,1.6,1,0,1,1,221.0,0.0,32.0,-32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Spent Virtual Currency,2025-12-23 03:39:11+00:00,1
10123.0,4d5bab91b5d705826cb58f5900487058,566.0,False,2025-12-23 04:57:00+00:00,1,"['Dax', 'Dax']",2.5,1.0,0,0,0,1,1080.0,0.0,54.0,-54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Spent Virtual Currency,2025-12-23 05:06:26+00:00,0
10097.0,4dc589de731fc7da842b2b690da780de,357.0,False,2025-12-15 22:44:00+00:00,3,"['Dax', 'Cyra', 'Cyra', 'Astra', 'Dax', 'Dax', 'Cyra']",2.5714285714285716,1.1428571428571428,0,0,0,3,1066.0,0.0,269.0,-269.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,Spent Virtual Currency,2025-12-15 22:49:57+00:00,1
10366.0,4de65b99e4d39470f15b5e5e8dc503a6,406.0,False,2025-12-21 22:49:00+00:00,3,"['Cyra', 'Cyra', 'Dax', 'Borin', 'Dax', 'Dax', 'Dax']",2.0,1.1428571428571428,1,0,1,4,569.0,0.0,284.0,-284.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-21 22:55:46+00:00,1
10369.0,4de65b99e4d39470f15b5e5e8dc503a6,133.0,False,2025-12-22 01:51:00+00:00,3,"['Dax', 'Cyra', 'Dax', 'Borin', 'Borin', 'Dax']",2.0,1.5,0,0,0,2,704.0,0.0,117.0,-117.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Spent Virtual Currency,2025-12-22 01:53:13+00:00,1
10368.0,4de65b99e4d39470f15b5e5e8dc503a6,266.0,False,2025-12-22 02:00:00+00:00,2,"['Dax', 'Borin', 'Dax', 'Borin', 'Borin', 'Borin']",2.5,0.8333333333333334,1,0,1,2,487.0,0.0,110.0,-110.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Game Ended,2025-12-22 02:04:26+00:00,0
10367.0,4de65b99e4d39470f15b5e5e8dc503a6,21.0,False,2025-12-22 16:08:00+00:00,1,['Borin'],3.0,2.0,0,0,0,1,752.0,0.0,21.0,-21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Spent Virtual Currency,2025-12-22 16:08:21+00:00,0
10469.0,4ee90f8726c6c2307101dc0c6e589f6d,551.0,False,2025-12-21 17:59:00+00:00,2,"['Cyra', 'Borin', 'Cyra', 'Borin', 'Borin']",2.6,0.8,0,0,0,0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 18:08:11+00:00,0
10468.0,4ee90f8726c6c2307101dc0c6e589f6d,162.0,False,2025-12-22 14:04:00+00:00,2,"['Cyra', 'Cyra', 'Cyra', 'Cyra', 'Borin', 'Borin']",3.1666666666666665,1.8333333333333333,1,1,0,1,767.0,0.0,32.0,-32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-22 14:06:26+00:00,0
10402.0,50dbff3bd9fd61169eba47079d296abc,437.0,False,2025-12-21 20:25:00+00:00,1,"['Astra', 'Astra', 'Astra']",3.0,0.6666666666666666,1,0,1,2,1164.0,0.0,612.0,-612.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,Spent Virtual Currency,2025-12-21 20:32:17+00:00,0
10403.0,50dbff3bd9fd61169eba47079d296abc,135.0,False,2025-12-23 01:29:00+00:00,2,"['Dax', 'Dax', 'Dax', 'Astra', 'Astra', 'Astra']",1.8333333333333333,1.1666666666666667,1,0,1,2,867.0,0.0,620.0,-620.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Spent Virtual Currency,2025-12-23 01:31:15+00:00,0
10263.0,50e74a11ce31356a1ea4d75fae2c522c,202.0,False,2025-12-22 11:02:00+00:00,3,"['Dax', 'Astra', 'Astra', 'Dax', 'Dax', 'Astra', 'Cyra']",3.0,1.8571428571428572,0,0,0,1,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-22 11:05:22+00:00,1
10502.0,53f9cdc86748ed099a5d44508175f951,580.0,False,2025-12-22 00:44:00+00:00,1,"['Cyra', 'Cyra', 'Cyra', 'Cyra', 'Cyra', 'Cyra', 'Cyra']",3.2857142857142856,1.2857142857142858,0,0,0,2,1068.0,0.0,87.0,-87.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Spent Virtual Currency,2025-12-22 00:53:40+00:00,0
10503.0,53f9cdc86748ed099a5d44508175f951,748.0,True,2025-12-22 16:08:00+00:00,1,['Cyra'],2.0,2.0,0,0,0,1,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Game Ended,2025-12-22 16:20:28+00:00,0
10504.0,53f9cdc86748ed099a5d44508175f951,47.0,False,2025-12-23 05:41:00+00:00,1,['Cyra'],1.0,1.0,0,0,0,0,1161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 05:41:47+00:00,0
10505.0,53f9cdc86748ed099a5d44508175f951,106.0,False,2025-12-23 18:12:00+00:00,1,['Cyra'],4.0,1.0,0,0,0,1,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 18:13:46+00:00,0
10189.0,55a0e765c0bdb6744f5f251c65d85689,657.0,True,2025-12-21 04:38:00+00:00,2,"['Borin', 'Borin', 'Astra']",2.6666666666666665,1.0,0,0,0,0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 04:48:57+00:00,0
10188.0,55a0e765c0bdb6744f5f251c65d85689,430.0,False,2025-12-21 08:40:00+00:00,2,"['Cyra', 'Borin']",4.0,0.5,0,0,0,0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-21 08:47:10+00:00,0
10201.0,55ce7da3419ed6378246ae7e031a1258,93.0,False,2025-12-10 12:54:00+00:00,1,['Dax'],2.0,1.0,0,0,0,0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-10 12:55:33+00:00,0
10200.0,55ce7da3419ed6378246ae7e031a1258,27.0,False,2025-12-23 14:58:00+00:00,2,"['Astra', 'Astra', 'Cyra']",3.3333333333333335,1.0,0,0,0,1,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 14:58:27+00:00,0
10279.0,5861a8a3638373acde83e4810d9257be,207.0,False,2025-12-08 09:53:00+00:00,3,"['Cyra', 'Astra', 'Cyra', 'Dax']",2.25,1.0,1,1,0,1,1021.0,0.0,949.0,-949.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,Question Completed,2025-12-08 09:56:27+00:00,1
10278.0,5861a8a3638373acde83e4810d9257be,759.0,True,2025-12-12 18:04:00+00:00,4,"['Borin', 'Dax', 'Cyra', 'Cyra', 'Borin', 'Astra']",2.8333333333333335,0.6666666666666666,0,0,0,0,709.0,0.0,833.0,-833.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Game Ended,2025-12-12 18:16:39+00:00,1
10010.0,599cc6c0534e71712673a72d252f4df3,343.0,False,2025-12-23 10:01:00+00:00,3,"['Borin', 'Cyra', 'Astra']",1.6666666666666667,1.0,0,0,0,2,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-23 10:06:43+00:00,1
10452.0,59e56a4d21409fbceedbc17f9e024aca,81.0,False,2025-12-11 14:17:00+00:00,2,"['Borin', 'Dax']",2.5,2.0,0,0,0,0,433.0,0.0,73.0,-73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Game Ended,2025-12-11 14:18:21+00:00,0
10312.0,5bd988ce58a496aa7b2e0811156963a6,883.0,True,2025-12-13 05:13:00+00:00,1,"['Borin', 'Borin', 'Borin', 'Borin']",1.75,1.25,0,0,0,3,839.0,0.0,30.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Game Ended,2025-12-13 05:27:43+00:00,0
10311.0,5bd988ce58a496aa7b2e0811156963a6,479.0,False,2025-12-17 11:12:00+00:00,1,"['Borin', 'Borin', 'Borin', 'Borin', 'Borin']",1.8,0.6,0,0,0,2,717.0,0.0,280.0,-280.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Question Completed,2025-12-17 11:19:59+00:00,0
10313.0,5bd988ce58a496aa7b2e0811156963a6,599.0,False,2025-12-20 05:48:00+00:00,1,"['Borin', 'Borin', 'Borin']",4.0,1.0,0,0,0,3,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-20 05:57:59+00:00,0
10078.0,5bf1ad7026795d002a25b0d52a719d30,259.0,False,2025-12-21 10:37:00+00:00,1,"['Cyra', 'Cyra', 'Cyra']",2.0,0.3333333333333333,0,0,0,1,70.0,0.0,49.0,-49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Question Completed,2025-12-21 10:41:19+00:00,0
10096.0,5fe3a22e924dd33df6f9f996e81a420e,562.0,False,2025-12-19 10:36:00+00:00,1,['Borin'],4.0,1.0,0,0,0,0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-19 10:45:22+00:00,0
10527.0,60bf4386a3f7bd2e922304ed3dbde60f,435.0,False,2025-12-15 03:21:00+00:00,3,"['Borin', 'Dax', 'Dax', 'Dax', 'Cyra', 'Borin', 'Cyra']",2.7142857142857144,1.0,0,0,0,1,938.0,0.0,446.0,-446.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Spent Virtual Currency,2025-12-15 03:28:15+00:00,1
10528.0,60bf4386a3f7bd2e922304ed3dbde60f,242.0,False,2025-12-17 03:08:00+00:00,2,"['Borin', 'Dax', 'Dax', 'Dax', 'Dax', 'Borin']",2.1666666666666665,0.6666666666666666,1,0,1,2,774.0,0.0,149.0,-149.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Question Completed,2025-12-17 03:12:02+00:00,0
10530.0,60bf4386a3f7bd2e922304ed3dbde60f,446.0,False,2025-12-19 18:43:00+00:00,3,"['Dax', 'Borin', 'Cyra', 'Borin', 'Cyra', 'Dax']",2.3333333333333335,1.1666666666666667,0,0,0,1,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-19 18:50:26+00:00,1
10529.0,60bf4386a3f7bd2e922304ed3dbde60f,126.0,False,2025-12-21 13:18:00+00:00,3,"['Dax', 'Borin', 'Borin', 'Borin', 'Cyra']",2.8,0.4,1,0,1,1,287.0,0.0,124.0,-124.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Question Completed,2025-12-21 13:20:06+00:00,1
10257.0,61b97a028cb6baa8dbd748c7c27af0f6,94.0,False,2025-12-20 00:02:00+00:00,1,"['Astra', 'Astra', 'Astra', 'Astra', 'Astra']",1.4,0.6,1,0,1,0,372.0,0.0,146.0,-146.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Spent Virtual Currency,2025-12-20 00:03:34+00:00,0
10255.0,61b97a028cb6baa8dbd748c7c27af0f6,732.0,True,2025-12-20 00:24:00+00:00,1,"['Astra', 'Astra', 'Astra', 'Astra']",2.25,1.0,1,1,0,1,1073.0,0.0,492.0,-492.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-20 00:30:45+00:00,0
10256.0,61b97a028cb6baa8dbd748c7c27af0f6,333.0,False,2025-12-21 05:29:00+00:00,1,"['Astra', 'Astra', 'Astra', 'Astra']",3.0,1.0,0,0,0,0,881.0,0.0,170.0,-170.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Question Completed,2025-12-21 05:34:33+00:00,0
10253.0,61b97a028cb6baa8dbd748c7c27af0f6,513.0,False,2025-12-22 07:52:00+00:00,1,"['Astra', 'Astra', 'Astra', 'Astra', 'Astra', 'Astra']",2.8333333333333335,1.0,0,0,0,4,719.0,0.0,931.0,-931.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Question Completed,2025-12-22 08:00:33+00:00,0
10254.0,61b97a028cb6baa8dbd748c7c27af0f6,227.0,False,2025-12-22 20:15:00+00:00,1,"['Astra', 'Astra']",3.5,0.5,0,0,0,0,535.0,0.0,30.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Question Completed,2025-12-22 20:18:47+00:00,0
10258.0,61b97a028cb6baa8dbd748c7c27af0f6,158.0,False,2025-12-23 14:22:00+00:00,1,"['Astra', 'Astra', 'Astra', 'Astra', 'Astra']",3.2,0.6,0,0,0,1,718.0,0.0,594.0,-594.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,Spent Virtual Currency,2025-12-23 14:24:38+00:00,0
10166.0,61d4167ad11ef76b77f4e03f71b270f3,648.0,True,2025-12-08 15:25:00+00:00,3,"['Astra', 'Dax', 'Astra', 'Cyra']",3.25,0.5,0,0,0,0,1095.0,0.0,137.0,-137.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Question Completed,2025-12-08 15:35:48+00:00,1
10165.0,61d4167ad11ef76b77f4e03f71b270f3,40.0,False,2025-12-10 05:41:00+00:00,2,"['Borin', 'Dax', 'Borin', 'Dax']",3.0,1.0,0,0,0,2,1038.0,0.0,336.0,-336.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-10 05:41:40+00:00,0
10164.0,61d4167ad11ef76b77f4e03f71b270f3,583.0,False,2025-12-13 13:31:00+00:00,2,"['Dax', 'Astra']",2.0,0.5,0,0,0,0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-13 13:40:43+00:00,0
10444.0,62125a4281bc5ea2fcf76ed6bc684d5c,86.0,False,2025-12-18 14:57:00+00:00,2,"['Borin', 'Cyra']",1.0,1.0,0,0,0,0,1184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Question Completed,2025-12-18 14:58:26+00:00,0
