question_address,event_params__character_name,event_params__current_tier,event_params__current_question_index,event_params__ga_session_id,question_started,potions_bought,incense_bought,amulet_bought,alicin_used,coffee_used,cauldron_used,scroll_opened,answered_correct,answered_wrong,ads_watched,wrong_answer_ratio,ads_watch_ratio,alicin_use_ratio,coffee_use_ratio,cauldron_use_ratio,scroll_use_ratio
Borin - T: 4 - Q: 9,Borin,4.0,9.0,10396.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Borin - T: 4 - Q: 9,Borin,4.0,9.0,10399.0,1,0,0,0,0,0,0,1,1,1.0,1,1.0,1.0,0.0,0.0,0.0,1.0
Borin - T: 4 - Q: 9,Borin,4.0,9.0,10473.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Borin - T: 4 - Q: 9,Borin,4.0,9.0,10477.0,1,0,0,0,0,0,1,0,1,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
Borin - T: 4 - Q: 9,Borin,4.0,9.0,10483.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Borin - T: 4 - Q: 9,Borin,4.0,9.0,10565.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10016.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10022.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10084.0,1,0,0,0,0,0,1,0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10094.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10121.0,1,1,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10315.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10317.0,1,1,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10318.0,1,0,0,0,0,0,1,0,1,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10354.0,1,0,0,0,1,0,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10518.0,1,0,0,0,0,1,0,1,1,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0
Cyra - T: 1 - Q: 1,Cyra,1.0,1.0,10583.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 10,Cyra,1.0,10.0,10063.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 10,Cyra,1.0,10.0,10084.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 10,Cyra,1.0,10.0,10122.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 10,Cyra,1.0,10.0,10141.0,1,0,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 10,Cyra,1.0,10.0,10345.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 10,Cyra,1.0,10.0,10443.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 10,Cyra,1.0,10.0,10497.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 10,Cyra,1.0,10.0,10554.0,2,0,0,0,0,0,0,0,2,2.0,1,1.0,0.5,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10003.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10016.0,1,0,0,0,0,0,1,0,1,2.0,1,2.0,1.0,0.0,0.0,1.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10027.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10049.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10066.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10250.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10300.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10307.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10318.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10385.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 11,Cyra,1.0,11.0,10473.0,1,0,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10003.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10072.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10108.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10317.0,1,0,0,0,0,1,0,0,1,2.0,1,2.0,1.0,0.0,1.0,0.0,0.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10328.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10390.0,1,0,0,1,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10437.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10442.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 12,Cyra,1.0,12.0,10574.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10070.0,1,0,0,0,0,1,0,0,1,2.0,1,2.0,1.0,0.0,1.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10103.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10138.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10235.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10247.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10275.0,1,0,0,0,1,0,0,0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10464.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10485.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10504.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10510.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 2,Cyra,1.0,2.0,10563.0,1,0,0,1,1,0,0,1,1,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10033.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10137.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10172.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10252.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10264.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10296.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10310.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10329.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10354.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10437.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 3,Cyra,1.0,3.0,10542.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10039.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10242.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10318.0,1,0,0,0,0,0,1,1,1,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10350.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10352.0,1,0,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10370.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10390.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10427.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10471.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10489.0,1,0,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 4,Cyra,1.0,4.0,10550.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10074.0,1,0,0,0,1,0,0,0,1,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10122.0,1,0,0,0,1,0,0,0,1,2.0,0,2.0,0.0,1.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10289.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10297.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10374.0,1,0,0,1,0,0,1,0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10405.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10458.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10472.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10499.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10531.0,1,0,0,1,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10563.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10564.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 5,Cyra,1.0,5.0,10582.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10017.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10078.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10102.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10236.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10339.0,1,0,1,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10349.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10392.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10406.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10439.0,1,1,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 6,Cyra,1.0,6.0,10502.0,1,0,0,0,0,0,1,0,1,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10078.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10095.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10137.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10260.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10316.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10317.0,1,0,0,0,1,0,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10323.0,1,0,0,0,1,0,0,0,1,2.0,0,2.0,0.0,1.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10369.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10373.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10444.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10471.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10472.0,1,1,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10511.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 7,Cyra,1.0,7.0,10582.0,1,0,0,1,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10067.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10238.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10247.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10275.0,1,0,0,0,0,0,0,0,1,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10287.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10307.0,1,0,0,0,0,0,1,0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10328.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10422.0,1,0,0,0,0,0,1,0,1,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10489.0,1,0,0,0,0,1,0,0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10540.0,1,0,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 8,Cyra,1.0,8.0,10541.0,1,1,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 9,Cyra,1.0,9.0,10063.0,1,0,1,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 9,Cyra,1.0,9.0,10140.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 9,Cyra,1.0,9.0,10179.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 9,Cyra,1.0,9.0,10185.0,1,0,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 1 - Q: 9,Cyra,1.0,9.0,10232.0,1,1,0,0,0,1,0,1,1,1.0,0,1.0,0.0,0.0,1.0,0.0,1.0
Cyra - T: 1 - Q: 9,Cyra,1.0,9.0,10264.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 1 - Q: 9,Cyra,1.0,9.0,10472.0,1,0,0,1,0,0,1,0,1,2.0,1,2.0,1.0,0.0,0.0,1.0,0.0
Cyra - T: 1 - Q: 9,Cyra,1.0,9.0,10512.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 1,Cyra,2.0,1.0,10005.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 1,Cyra,2.0,1.0,10033.0,1,0,0,0,0,1,0,0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
Cyra - T: 2 - Q: 1,Cyra,2.0,1.0,10057.0,1,0,0,0,0,1,0,1,1,1.0,1,1.0,1.0,0.0,1.0,0.0,1.0
Cyra - T: 2 - Q: 1,Cyra,2.0,1.0,10117.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 1,Cyra,2.0,1.0,10279.0,1,1,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 2 - Q: 1,Cyra,2.0,1.0,10423.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 1,Cyra,2.0,1.0,10443.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 1,Cyra,2.0,1.0,10589.0,1,0,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10067.0,1,0,0,0,0,1,0,0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10073.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10084.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10085.0,1,0,0,0,0,0,1,1,1,1.0,0,1.0,0.0,0.0,0.0,1.0,1.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10259.0,1,0,0,0,0,0,0,1,1,2.0,1,2.0,1.0,0.0,0.0,0.0,1.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10297.0,1,0,0,0,0,0,0,1,1,2.0,0,2.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10318.0,1,0,0,1,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10352.0,2,0,0,0,0,0,0,1,2,2.0,2,1.0,1.0,0.0,0.0,0.0,0.5
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10371.0,1,0,0,0,0,0,0,0,1,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10406.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10427.0,1,0,0,0,1,0,0,0,1,2.0,0,2.0,0.0,1.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10530.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 10,Cyra,2.0,10.0,10559.0,1,0,0,0,0,0,1,0,1,2.0,0,2.0,0.0,0.0,0.0,1.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10076.0,1,0,0,0,0,1,0,0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10082.0,1,0,0,0,1,0,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10095.0,1,0,0,0,0,0,0,1,1,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10149.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10266.0,1,0,0,0,0,0,0,0,1,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10325.0,1,0,0,0,0,0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10360.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10475.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10483.0,1,0,0,0,0,0,0,0,1,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 11,Cyra,2.0,11.0,10497.0,1,0,0,0,0,0,0,0,1,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0
Cyra - T: 2 - Q: 12,Cyra,2.0,12.0,10097.0,1,0,0,0,0,1,0,0,1,2.0,0,2.0,0.0,0.0,1.0,0.0,0.0
