event_timestamp,event_name,user_pseudo_id,event_params__ga_session_id,event_datetime,event_date,event_time,ts_weekday,ts_daytime_named,ts_is_weekend,app_info__version,geo__country,device__operating_system,session_duration_seconds,session_duration_minutes,session_start_time,session_end_time,event_params__character_name,event_params__current_tier,event_params__current_question_index,cumulative_question_index,event_params__answered_wrong,question_address,event_params__menu_name,event_params__spent_to,shop_consumable_item,event_params__currency_name,event_params__earned_amount,event_params__spent_amount,event_params__gold,event_params__mini_game_ri,event_params__ad_network,event_params__ad_unit_id,event_params__ad_instance,event_params__ad_id,event_params__ad_error_code,event_server_delay_seconds,device__mobile_marketing_name,device__operating_system_version,event_params__pp_accepted,event_params__video_start,event_params__video_finished,event_params__entered,event_params__shown,event_params__opened,event_params__return,event_params__closed,event_params__drag,event_params__tutorial_video
1765334361000000,Question Started,74b5e8ceebaf608d00ca3c7d4f65a1e6,10477.0,2025-12-10 02:39:21+00:00,2025-12-10 00:00:00+00:00,02:39:21,Çarşamba,Gece,Hafta İçi,1.0.6,United States,IOS,804.0,13.4,2025-12-10 02:26:00+00:00,2025-12-10 02:39:24+00:00,Borin,1.0,12.0,12.0,,Borin - T: 1 - Q: 12,,,,,,,,,,,,,,,,,,,,,,,,,,
1765334363000000,Ad Rewarded,74b5e8ceebaf608d00ca3c7d4f65a1e6,10477.0,2025-12-10 02:39:23+00:00,2025-12-10 00:00:00+00:00,02:39:23,Çarşamba,Gece,Hafta İçi,1.0.5,United States,IOS,804.0,13.4,2025-12-10 02:26:00+00:00,2025-12-10 02:39:24+00:00,Borin,1.0,12.0,12.0,,Borin - T: 1 - Q: 12,,,,,,,,,None,rewarded_1,None,20e0a1e9a2d8,,,,,,,,,,,,,,
1765334364000000,Question Completed,74b5e8ceebaf608d00ca3c7d4f65a1e6,10477.0,2025-12-10 02:39:24+00:00,2025-12-10 00:00:00+00:00,02:39:24,Çarşamba,Gece,Hafta İçi,1.0.5,United States,IOS,804.0,13.4,2025-12-10 02:26:00+00:00,2025-12-10 02:39:24+00:00,Borin,1.0,12.0,12.0,1.0,Borin - T: 1 - Q: 12,,,,,,,,,,,,,,,,,,,,,,,,,,
1765388820000000,Session Started,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:47:00+00:00,2025-12-10 00:00:00+00:00,17:47:00,Çarşamba,Öğle,Hafta İçi,1.0.6,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,true,false,false,true,
1765388821000000,Starting Currencies,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:47:01+00:00,2025-12-10 00:00:00+00:00,17:47:01,Çarşamba,Öğle,Hafta İçi,1.0.7,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,,,,,,,,,,,,,357.0,,,,,,,,,,,,,,,,,,,
1765388822000000,Mini-game Started,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:47:02+00:00,2025-12-10 00:00:00+00:00,17:47:02,Çarşamba,Öğle,Hafta İçi,1.0.6,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,,,,,,,,,,,,,,Daily Spin,,,,,,,,,,,,,,,,,,
1765388823000000,Mini-game Completed,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:47:03+00:00,2025-12-10 00:00:00+00:00,17:47:03,Çarşamba,Öğle,Hafta İçi,1.0.7,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,,,,,,,,,,,,,,spin_skipped,,,,,,,,,,,,,,,,,,
1765388861000000,Question Started,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:47:41+00:00,2025-12-10 00:00:00+00:00,17:47:41,Çarşamba,Öğle,Hafta İçi,1.0.5,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,Borin,3.0,12.0,40.0,,Borin - T: 3 - Q: 12,,,,,,,,,,,,,,,,,,,,,,,,,,
1765388864000000,Question Completed,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:47:44+00:00,2025-12-10 00:00:00+00:00,17:47:44,Çarşamba,Öğle,Hafta İçi,1.0.6,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,Borin,3.0,12.0,40.0,0.0,Borin - T: 3 - Q: 12,,,,,,,,,,,,,,,,,,,,,,,,,,
1765388927000000,Question Started,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:48:47+00:00,2025-12-10 00:00:00+00:00,17:48:47,Çarşamba,Öğle,Hafta İçi,1.0.7,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,Borin,4.0,12.0,52.0,,Borin - T: 4 - Q: 12,,,,,,,,,,,,,,,,,,,,,,,,,,
1765388930000000,Question Completed,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:48:50+00:00,2025-12-10 00:00:00+00:00,17:48:50,Çarşamba,Öğle,Hafta İçi,1.0.7,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,Borin,4.0,12.0,52.0,2.0,Borin - T: 4 - Q: 12,,,,,,,,,,,,,,,,,,,,,,,,,,
1765389013000000,Question Started,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:50:13+00:00,2025-12-10 00:00:00+00:00,17:50:13,Çarşamba,Öğle,Hafta İçi,1.0.7,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,Borin,3.0,10.0,38.0,,Borin - T: 3 - Q: 10,,,,,,,,,,,,,,,,,,,,,,,,,,
1765389016000000,Question Completed,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:50:16+00:00,2025-12-10 00:00:00+00:00,17:50:16,Çarşamba,Öğle,Hafta İçi,1.0.5,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,Borin,3.0,10.0,38.0,0.0,Borin - T: 3 - Q: 10,,,,,,,,,,,,,,,,,,,,,,,,,,
1765389017000000,Spent Virtual Currency,74b5e8ceebaf608d00ca3c7d4f65a1e6,10479.0,2025-12-10 17:50:17+00:00,2025-12-10 00:00:00+00:00,17:50:17,Çarşamba,Öğle,Hafta İçi,1.0.5,United States,IOS,197.0,3.283333333333333,2025-12-10 17:47:00+00:00,2025-12-10 17:50:17+00:00,Borin,3.0,10.0,38.0,,Borin - T: 3 - Q: 10,,SunBrew,,Gold,,106.0,,,,,,,,,,,,,,,,,,,,
1766208840000000,Session Started,74b5e8ceebaf608d00ca3c7d4f65a1e6,10478.0,2025-12-20 05:34:00+00:00,2025-12-20 00:00:00+00:00,05:34:00,Cumartesi,Gece,Hafta Sonu,1.0.6,United States,IOS,283.0,4.716666666666667,2025-12-20 05:34:00+00:00,2025-12-20 05:38:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,true,true,false,false,false,true,
1766208841000000,Starting Currencies,74b5e8ceebaf608d00ca3c7d4f65a1e6,10478.0,2025-12-20 05:34:01+00:00,2025-12-20 00:00:00+00:00,05:34:01,Cumartesi,Gece,Hafta Sonu,1.0.7,United States,IOS,283.0,4.716666666666667,2025-12-20 05:34:00+00:00,2025-12-20 05:38:43+00:00,,,,,,,,,,,,,769.0,,,,,,,,,,,,,,,,,,,
1766209120000000,Question Started,74b5e8ceebaf608d00ca3c7d4f65a1e6,10478.0,2025-12-20 05:38:40+00:00,2025-12-20 00:00:00+00:00,05:38:40,Cumartesi,Gece,Hafta Sonu,1.0.5,United States,IOS,283.0,4.716666666666667,2025-12-20 05:34:00+00:00,2025-12-20 05:38:43+00:00,Borin,1.0,6.0,6.0,,Borin - T: 1 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
1766209123000000,Question Completed,74b5e8ceebaf608d00ca3c7d4f65a1e6,10478.0,2025-12-20 05:38:43+00:00,2025-12-20 00:00:00+00:00,05:38:43,Cumartesi,Gece,Hafta Sonu,1.0.5,United States,IOS,283.0,4.716666666666667,2025-12-20 05:34:00+00:00,2025-12-20 05:38:43+00:00,Borin,1.0,6.0,6.0,2.0,Borin - T: 1 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
1765429380000000,First Open,7529d48fdc580e0003ee8852a97b49d0,,2025-12-11 05:03:00+00:00,2025-12-11 00:00:00+00:00,05:03:00,Perşembe,Gece,Hafta İçi,1.0.5,United States,ANDROID,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,true,true,true,,,,,,,tutorial_video
1766242440000000,Session Started,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:54:00+00:00,2025-12-20 00:00:00+00:00,14:54:00,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,false,true,true,false,true,true,
1766242441000000,Starting Currencies,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:54:01+00:00,2025-12-20 00:00:00+00:00,14:54:01,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,,,,,,,,,,,,,893.0,,,,,,,,,,,,,,,,,,,
1766242513000000,Question Started,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:55:13+00:00,2025-12-20 00:00:00+00:00,14:55:13,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Borin,2.0,8.0,24.0,,Borin - T: 2 - Q: 8,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242515000000,Ad Rewarded,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:55:15+00:00,2025-12-20 00:00:00+00:00,14:55:15,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Borin,2.0,8.0,24.0,,Borin - T: 2 - Q: 8,,,,,,,,,unity,rewarded_2,instance_a,8d0d2d552833,,,,,,,,,,,,,,
1766242516000000,Question Completed,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:55:16+00:00,2025-12-20 00:00:00+00:00,14:55:16,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Borin,2.0,8.0,24.0,0.0,Borin - T: 2 - Q: 8,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242533000000,Question Started,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:55:33+00:00,2025-12-20 00:00:00+00:00,14:55:33,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Astra,3.0,2.0,26.0,,Astra - T: 3 - Q: 2,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242536000000,Question Completed,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:55:36+00:00,2025-12-20 00:00:00+00:00,14:55:36,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Astra,3.0,2.0,26.0,2.0,Astra - T: 3 - Q: 2,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242553000000,Question Started,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:55:53+00:00,2025-12-20 00:00:00+00:00,14:55:53,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,2.0,10.0,26.0,,Dax - T: 2 - Q: 10,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242556000000,Question Completed,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:55:56+00:00,2025-12-20 00:00:00+00:00,14:55:56,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,2.0,10.0,26.0,2.0,Dax - T: 2 - Q: 10,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242589000000,Question Started,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:56:29+00:00,2025-12-20 00:00:00+00:00,14:56:29,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,1.0,2.0,2.0,,Dax - T: 1 - Q: 2,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242592000000,Question Completed,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:56:32+00:00,2025-12-20 00:00:00+00:00,14:56:32,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,1.0,2.0,2.0,1.0,Dax - T: 1 - Q: 2,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242593000000,Spent Virtual Currency,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:56:33+00:00,2025-12-20 00:00:00+00:00,14:56:33,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,1.0,2.0,2.0,,Dax - T: 1 - Q: 2,,MoonTea,,Gold,,94.0,,,,,,,,,,,,,,,,,,,,
1766242594000000,Spent Virtual Currency,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:56:34+00:00,2025-12-20 00:00:00+00:00,14:56:34,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,1.0,2.0,2.0,,Dax - T: 1 - Q: 2,,Consumable Item,Charm,Gold,,326.0,,,,,,,,,,,,,,,,,,,,
1766242601000000,Question Started,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:56:41+00:00,2025-12-20 00:00:00+00:00,14:56:41,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Borin,2.0,11.0,27.0,,Borin - T: 2 - Q: 11,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242603000000,Ad Rewarded,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:56:43+00:00,2025-12-20 00:00:00+00:00,14:56:43,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Borin,2.0,11.0,27.0,,Borin - T: 2 - Q: 11,,,,,,,,,None,None,instance_a,952e050f8d6d,,,,,,,,,,,,,,
1766242604000000,Question Completed,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 14:56:44+00:00,2025-12-20 00:00:00+00:00,14:56:44,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Borin,2.0,11.0,27.0,0.0,Borin - T: 2 - Q: 11,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242853000000,Question Started,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 15:00:53+00:00,2025-12-20 00:00:00+00:00,15:00:53,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Cyra,1.0,11.0,11.0,,Cyra - T: 1 - Q: 11,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242856000000,Question Completed,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 15:00:56+00:00,2025-12-20 00:00:00+00:00,15:00:56,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Cyra,1.0,11.0,11.0,2.0,Cyra - T: 1 - Q: 11,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242864000000,Question Started,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 15:01:04+00:00,2025-12-20 00:00:00+00:00,15:01:04,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,3.0,3.0,31.0,,Dax - T: 3 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242866000000,Ad Rewarded,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 15:01:06+00:00,2025-12-20 00:00:00+00:00,15:01:06,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,3.0,3.0,31.0,,Dax - T: 3 - Q: 3,,,,,,,,,unity,rewarded_2,None,8da006331f4a,,,,,,,,,,,,,,
1766242867000000,Question Completed,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 15:01:07+00:00,2025-12-20 00:00:00+00:00,15:01:07,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,Dax,3.0,3.0,31.0,2.0,Dax - T: 3 - Q: 3,,,,,,,,,,,,,,,,,,,,,,,,,,
1766242916000000,Game Ended,7529d48fdc580e0003ee8852a97b49d0,10049.0,2025-12-20 15:01:56+00:00,2025-12-20 00:00:00+00:00,15:01:56,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,476.0,7.933333333333334,2025-12-20 14:54:00+00:00,2025-12-20 15:01:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765000320000000,First Open,778ec0c559f183e7de1ccdfcdb4dbafb,,2025-12-06 05:52:00+00:00,2025-12-06 00:00:00+00:00,05:52:00,Cumartesi,Gece,Hafta Sonu,1.0.5,United States,ANDROID,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,true,false,false,,,,,,,tutorial_video
1765628640000000,Session Started,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:24:00+00:00,2025-12-13 00:00:00+00:00,12:24:00,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,true,false,false,false,true,false,
1765628641000000,Starting Currencies,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:24:01+00:00,2025-12-13 00:00:00+00:00,12:24:01,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,,,,,,,,,,,,,695.0,,,,,,,,,,,,,,,,,,,
1765628642000000,Mini-game Started,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:24:02+00:00,2025-12-13 00:00:00+00:00,12:24:02,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,,,,,,,,,,,,,,Daily Spin,,,,,,,,,,,,,,,,,,
1765628643000000,Mini-game Completed,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:24:03+00:00,2025-12-13 00:00:00+00:00,12:24:03,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,,,,,,,,,,,,,,spin_skipped,,,,,,,,,,,,,,,,,,
1765628809000000,Question Started,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:26:49+00:00,2025-12-13 00:00:00+00:00,12:26:49,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,Cyra,4.0,5.0,45.0,,Cyra - T: 4 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765628810000000,Menu Opened,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:26:50+00:00,2025-12-13 00:00:00+00:00,12:26:50,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,Cyra,4.0,5.0,45.0,,Cyra - T: 4 - Q: 5,Codex,,,,,,,,,,,,,,,,,,,,,,,,,
1765628812000000,Question Completed,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:26:52+00:00,2025-12-13 00:00:00+00:00,12:26:52,Cumartesi,Öğle,Hafta Sonu,1.0.7,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,Cyra,4.0,5.0,45.0,0.0,Cyra - T: 4 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765628876000000,Question Started,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:27:56+00:00,2025-12-13 00:00:00+00:00,12:27:56,Cumartesi,Öğle,Hafta Sonu,1.0.5,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,Astra,2.0,5.0,17.0,,Astra - T: 2 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765628879000000,Question Completed,778ec0c559f183e7de1ccdfcdb4dbafb,10009.0,2025-12-13 12:27:59+00:00,2025-12-13 00:00:00+00:00,12:27:59,Cumartesi,Öğle,Hafta Sonu,1.0.6,United States,ANDROID,239.0,3.9833333333333334,2025-12-13 12:24:00+00:00,2025-12-13 12:27:59+00:00,Astra,2.0,5.0,17.0,2.0,Astra - T: 2 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765881060000000,Session Started,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:31:00+00:00,2025-12-16 00:00:00+00:00,10:31:00,Salı,Sabah,Hafta İçi,1.0.5,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,true,
1765881061000000,Starting Currencies,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:31:01+00:00,2025-12-16 00:00:00+00:00,10:31:01,Salı,Sabah,Hafta İçi,1.0.5,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
1765881076000000,Question Started,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:31:16+00:00,2025-12-16 00:00:00+00:00,10:31:16,Salı,Sabah,Hafta İçi,1.0.6,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Dax,2.0,6.0,22.0,,Dax - T: 2 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
1765881079000000,Question Completed,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:31:19+00:00,2025-12-16 00:00:00+00:00,10:31:19,Salı,Sabah,Hafta İçi,1.0.5,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Dax,2.0,6.0,22.0,2.0,Dax - T: 2 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
1765881080000000,Spent Virtual Currency,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:31:20+00:00,2025-12-16 00:00:00+00:00,10:31:20,Salı,Sabah,Hafta İçi,1.0.6,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Dax,2.0,6.0,22.0,,Dax - T: 2 - Q: 6,,Kettle,,Gold,,54.0,,,,,,,,,,,,,,,,,,,,
1765881186000000,Question Started,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:33:06+00:00,2025-12-16 00:00:00+00:00,10:33:06,Salı,Sabah,Hafta İçi,1.0.6,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Dax,4.0,5.0,45.0,,Dax - T: 4 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765881189000000,Question Completed,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:33:09+00:00,2025-12-16 00:00:00+00:00,10:33:09,Salı,Sabah,Hafta İçi,1.0.6,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Dax,4.0,5.0,45.0,0.0,Dax - T: 4 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765881235000000,Question Started,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:33:55+00:00,2025-12-16 00:00:00+00:00,10:33:55,Salı,Sabah,Hafta İçi,1.0.6,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Dax,3.0,5.0,33.0,,Dax - T: 3 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765881238000000,Question Completed,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:33:58+00:00,2025-12-16 00:00:00+00:00,10:33:58,Salı,Sabah,Hafta İçi,1.0.7,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Dax,3.0,5.0,33.0,1.0,Dax - T: 3 - Q: 5,,,,,,,,,,,,,,,,,,,,,,,,,,
1765881239000000,Spent Virtual Currency,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:33:59+00:00,2025-12-16 00:00:00+00:00,10:33:59,Salı,Sabah,Hafta İçi,1.0.7,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Dax,3.0,5.0,33.0,,Dax - T: 3 - Q: 5,,MoonTea,,Gold,,90.0,,,,,,,,,,,,,,,,,,,,
1765881521000000,Question Started,778ec0c559f183e7de1ccdfcdb4dbafb,10007.0,2025-12-16 10:38:41+00:00,2025-12-16 00:00:00+00:00,10:38:41,Salı,Sabah,Hafta İçi,1.0.5,United States,ANDROID,729.0,12.15,2025-12-16 10:31:00+00:00,2025-12-16 10:43:09+00:00,Cyra,4.0,6.0,46.0,,Cyra - T: 4 - Q: 6,,,,,,,,,,,,,,,,,,,,,,,,,,
